pix,flux
0,0.0671580656608497
1,0.4468505218908534
2,0.061952707768367754
3,0.22377050716805882
4,0.3677703090198392
5,0.3675204942059924
6,-0.3789170406200655
7,-0.961514039611076
8,0.5082735776168572
9,1.9087753147761042
10,1.549137229173693
11,-0.32186717097194867
12,-1.2030357469356145
13,0.5800406861843359
14,-0.10149209130793904
15,-0.7503015297488873
16,-1.1300153061340468
17,0.9652156219441481
18,-0.012531146298833652
19,0.24753652594607023
20,-1.9738892153821352
21,-0.0999026219973057
22,1.4627072783937896
23,-0.3319913687955474
24,1.4944202759516023
25,-0.483889974292668
26,0.31092428148824947
27,-0.5408977534537461
28,0.25932953951546656
29,0.976803181347749
30,0.8078665014232348
31,0.11702204641588525
32,1.2772685247261946
33,0.14571523854194535
34,-0.26850217262210435
35,1.4338878902467225
36,0.9137495915279303
37,0.8946641025563773
38,0.02397827615300299
39,0.5877588156414911
40,-0.5694143369815334
41,0.0030873858022096344
42,1.0111139631766621
43,1.2271441298331742
44,-0.3113554898212828
45,0.17229459525694685
46,0.34334764128629686
47,0.812008394786257
48,-0.07338517103293665
49,0.7694022640701104
50,1.100147196018163
51,-0.5739152678738569
52,-0.3691680425600501
53,-0.0699244591026198
54,-0.17700351978477158
55,0.28852856762356155
56,0.7172631586027577
57,0.8908506680603292
58,-0.01713446555578081
59,1.0624129323197706
60,0.22528305657657274
61,0.6029914748334556
62,-0.08837227225204392
63,-0.493613730696901
64,0.31009045182601075
65,-1.3736359795431257
66,0.837312079719984
67,0.6135873415534177
68,0.24137998909044503
69,1.8980161416402883
70,0.48055137006682636
71,-0.010721306179228266
72,0.43662177140200686
73,-1.1690719178968727
74,1.1608258517795393
75,1.6622962842375668
76,-0.2709364089284935
77,0.3831872486888387
78,2.7464296826960815
79,1.3925711295885055
80,-1.04587873090654
81,-0.6466988602800621
82,0.03243504641339635
83,2.154097101311173
84,-0.38281500801712925
85,1.5295128555117654
86,-0.26264723277808255
87,-0.2638261171380339
88,0.6804694704843904
89,0.506753149227045
90,-0.5012967458955865
91,1.5612185613957499
92,-0.31413210947122516
93,0.029243763997222408
94,1.2249894305224434
95,-0.4044843238581152
96,0.3913618479761587
97,-0.4734514850033038
98,1.3332201300467057
99,-0.31505142658192403
100,0.6593122806995907
101,-0.8543403546133292
102,-0.5618714526926504
103,-1.1455145247116618
104,-0.0895711233233437
105,1.5876764133796635
106,-0.13667323430290515
107,-0.08103776714694758
108,-0.5279117368502473
109,0.17770112615758635
110,0.5904737162988727
111,-1.295565221174776
112,-0.7365076990595515
113,0.764042451767984
114,-0.2783725357551032
115,0.3682099648335116
116,-0.3292530598735506
117,0.6200258357731312
118,0.8827445360709238
119,0.07352781430295866
120,0.03645219677840619
121,-0.7235894381831002
122,-0.17241998835718256
123,-0.9484138587079791
124,0.0681995481841627
125,0.15370609229513751
126,-0.6560522307349089
127,-0.5269839952667926
128,0.7102695454386784
129,1.0567119192295555
130,0.7750685768358434
131,-0.049684942658890195
132,0.7167657298725733
133,-0.7746587068585404
134,0.09018259785967819
135,0.25021065077029525
136,1.3189958303852105
137,-0.2056242649325277
138,-0.7711898699315646
139,0.5727941815711519
140,0.02482706906861337
141,0.41368023052908265
142,0.47559709059706
143,0.9974471770226517
144,0.0067923802601196764
145,-1.5759345352205474
146,-0.09209033545886705
147,0.25775257411443625
148,-0.8722160647799767
149,0.3582642653046444
150,0.7499424059279836
151,1.3055677077997474
152,-0.11751613485214417
153,0.24667732886001714
154,-0.15065408495555727
155,-1.1968878850318774
156,0.1840300689291253
157,-0.8148863887627461
158,0.21578154467089158
159,1.184688875149506
160,0.1806862031245796
161,1.9045032721169393
162,0.9428531762377755
163,1.527613184020049
164,-0.18622302526622073
165,-0.1032569381404315
166,-0.365163924270458
167,-0.8699932606666659
168,0.24828371760101509
169,-0.23715761686216746
170,-1.0475937167100218
171,0.9871266830168659
172,-1.3381511037673992
173,0.6252807276190492
174,1.1308172279724245
175,1.0751496912782943
176,1.6328295169982598
177,0.42518815764966794
178,-0.903536753198811
179,-0.217478328012006
180,0.2587694632666478
181,1.508542219330292
182,-0.2506741472638867
183,0.015475006853067859
184,0.17263375553340507
185,0.005980609896671716
186,0.4800120854468512
187,0.8686024222506613
188,0.8439817517005189
189,1.7131119750925017
190,1.5158486643185627
191,-0.5758148688492137
192,1.0694563483328257
193,0.4895448017347514
194,-0.9514117768479536
195,-0.34573544069452333
196,0.09850854848253639
197,-0.4456431314845453
198,0.3218851170392712
199,-0.34401361359858507
200,0.2736527984598086
201,0.8354248466976977
202,-0.694297310005671
203,-0.5860101533820126
204,-0.13100807325499414
205,0.9882999786712692
206,-0.011547231966334831
207,0.4299686897812167
208,0.8988664807174469
209,0.08841022364327995
210,1.3469679910434094
211,-0.1296189373389747
212,-0.11134229722845368
213,-0.718620235171338
214,0.023258625660379346
215,0.3904460678007379
216,-0.6316785115373188
217,-0.4332054587198897
218,1.1234196386192368
219,-0.3460714315340234
220,0.46825510586521624
221,0.24023072962719746
222,-0.10775803250499001
223,0.9317507614509947
224,0.808827032946905
225,-0.042872403949437615
226,0.7613763529976183
227,-0.42372352645912015
228,0.8720496699311869
229,1.0166757691540385
230,0.10955506366835374
231,1.2076092617172378
232,-0.015045437554047667
233,0.09255933941185104
234,-0.11696805386394944
235,0.3318580652199571
236,0.762445317952638
237,1.0504568481111045
238,0.4646521517567411
239,-0.43227445025531147
240,1.3371480012528143
241,1.3420527122575254
242,1.4945986115067877
243,0.5680082842622834
244,0.9791008374403832
245,1.2228292055803642
246,-0.12072415272746732
247,1.5307993801747968
248,1.5003784440186592
249,0.17933980274988898
250,0.4184570562546519
251,0.607526025795723
252,0.2714811837716586
253,0.46441473349710904
254,0.9499621286542868
255,0.7145034595838071
256,1.4128308596883736
257,-0.21777642940988537
258,0.47655997771635605
259,1.5267160136443119
260,0.6877422887448553
261,0.4979973890218348
262,0.11440552442436991
263,1.1481823537250122
264,-0.2127315421092773
265,1.2765240647367413
266,0.552898320536444
267,-0.24550085016019416
268,-0.6880818304725099
269,1.6030747892419936
270,-1.6539459563645311
271,0.5258383621895394
272,1.074690268614286
273,-0.12647996360232952
274,0.643594333399319
275,0.8190253617578162
276,0.03187481377779113
277,0.1447995209454128
278,0.5874340756014128
279,-0.7663011710494974
280,1.1668312655086794
281,-0.29032516901115657
282,0.27397096953296785
283,0.7579858257455132
284,-0.6342193037994945
285,1.1766659920067233
286,-0.15650951242911684
287,0.54520682551738
288,-1.158080163655114
289,-0.5372058152163923
290,-1.0448120791326216
291,1.656449493395557
292,0.21157416324706138
293,0.8990444255276859
294,1.9496338575651257
295,-1.2324107724531699
296,0.0692558061351853
297,-0.7115037324649317
298,1.092320794684684
299,-0.3302304075604351
300,-0.6154537598250162
301,1.244582914207473
302,0.9018863898179911
303,0.021915985987613223
304,-0.16296560592957499
305,0.6913261110122026
306,0.9674920797632529
307,0.7706641306821856
308,1.0142544771102089
309,0.16583308493565982
310,0.2881916718220843
311,1.503963484832329
312,0.4165233080251231
313,-0.02662525171554129
314,-0.7309620721452329
315,0.6392591946330363
316,-0.9999558563912434
317,-0.11300151552400237
318,1.0975961496897635
319,-0.15754114216820062
320,1.0374658139804893
321,0.052311311959329476
322,-0.561534829068037
323,0.7834372777776532
324,1.177700303034332
325,1.7272903231807675
326,-1.66466207391076
327,0.5870395946950363
328,0.36720019597221665
329,1.6347389815004942
330,0.7870020101142852
331,0.3512102513388792
332,-0.2812500272867355
333,0.6084798198846714
334,2.27987616375541
335,0.8302671938346935
336,1.9742694599551998
337,0.07698326677244781
338,-0.1225041464053913
339,0.341773755363659
340,0.7058629648284438
341,-1.3809939556208717
342,0.34107578307454806
343,1.548465435289287
344,0.8650309866431566
345,-0.2758413114961971
346,1.2902995774769042
347,-1.024572930919251
348,0.3743095088551189
349,-0.5180658176489443
350,1.1443272165252527
351,0.6682396363476504
352,1.3630777400005611
353,0.7020982685107525
354,0.9614464886353576
355,1.6129478896748735
356,-0.5783622330237119
357,-0.42966706291414725
358,1.2914968775032782
359,1.110597447368587
360,0.0846647012650458
361,1.727662052860007
362,0.38204901760936094
363,0.2377316651884283
364,1.282449389519257
365,1.0974982389281331
366,-0.20724863593097154
367,0.6147743084705363
368,4.2567477593218
369,3.766335475107004
370,2.026056299703819
371,2.9399334236288865
372,1.7032623497564687
373,3.131550019694227
374,-0.1402403517496372
375,2.804979162802351
376,1.4593179612975187
377,2.1832962020947027
378,1.6121178582893487
379,0.0495198436699281
380,1.5545887269117202
381,-0.19797015894143344
382,0.04875847350861743
383,2.1647751293255864
384,-0.9727837902803872
385,-0.3212547032278375
386,-0.5996810903804947
387,1.5179359094786167
388,1.113927469997235
389,0.38006481568654066
390,0.952382135474019
391,1.0943735462640372
392,1.2627185115039783
393,-0.38587435384006114
394,0.7955221269855354
395,1.308269393209776
396,1.5032966478156817
397,1.958343671179692
398,0.2903719677937794
399,2.594107132300736
400,0.17071369568787176
401,-0.35202095065513955
402,-1.0207546689422706
403,-0.8306218726200973
404,0.5740045670376639
405,1.0571248957809272
406,1.2229468676581527
407,-0.8985711258158088
408,-0.0458917357054805
409,-1.0494448160506862
410,1.1610566308414048
411,0.255229262249469
412,0.13783729070534514
413,2.434291489591534
414,1.6952390951183391
415,0.6822257988177998
416,-0.446819355882391
417,0.10983366650159593
418,1.0222365341105797
419,2.00464636459305
420,0.6045818232750023
421,1.1234207183996467
422,1.3146108764591007
423,1.0062172009101682
424,-0.3890766751494406
425,0.3155696554960171
426,0.6617317968832019
427,2.7790801996442034
428,0.7659339736313938
429,0.35194392939865043
430,2.1983737757189203
431,3.3209632273443703
432,1.4912403645918488
433,0.19908706096000958
434,-1.1036989617338626
435,-0.06084762468440253
436,2.2634529772532943
437,2.1721913024897725
438,0.30377172715416023
439,1.1339013946595162
440,0.5874115967627845
441,-0.4119658846556244
442,-0.3117096382675109
443,0.38049142986734663
444,-0.4246561762373896
445,1.7611083628659596
446,-0.5730868028864705
447,1.7475423239677994
448,0.2505093909075318
449,0.2942780420598843
450,1.339630186313305
451,0.21130499854187265
452,0.30755929883155453
453,0.6920517201787815
454,0.7181929137805734
455,-0.3672995807040263
456,0.9416250363090942
457,2.4464376803363215
458,-0.8233920232146941
459,1.7903527337928211
460,1.2602274050113802
461,1.5505038440974364
462,1.1042155177643487
463,0.44944049414336534
464,0.10990368473419
465,1.5885270233665387
466,0.10187861485632958
467,1.4989977995672876
468,1.5111647761121085
469,0.04663265824170022
470,0.9209667488769713
471,0.6736143186282056
472,0.23783268374718122
473,0.8160236866747581
474,1.2683339545183565
475,1.7724168805406961
476,-1.4250578692399094
477,0.30974576094589795
478,0.3531235601935058
479,0.2982880758233052
480,-0.4309038440299425
481,0.4797777756234647
482,0.3192799562396409
483,1.5906564529270486
484,0.3048829577995438
485,0.5670786712403003
486,-0.1301542843629534
487,0.10003131020123439
488,0.7001074773976845
489,1.2717562539993772
490,2.1253913520887635
491,0.7308019498401234
492,0.7259548193087514
493,1.3689644196701214
494,1.4168475830493308
495,0.16603985676493851
496,0.6273670496394116
497,-0.1652614442343768
498,0.891420061108294
499,0.9628598134574938
500,0.4084038076537987
501,2.3117991308492956
502,1.080615392436591
503,-1.238938590975064
504,1.6800432846639768
505,0.09907646446168505
506,0.8000298143425895
507,0.31895713314269164
508,0.40268967482624657
509,2.213092966810404
510,1.8985255214227001
511,0.19219538905896608
512,1.2440422205523205
513,0.7951653393300981
514,1.784829061811951
515,1.7106338606871585
516,1.0937487916080892
517,1.275577000935854
518,1.7908680994893242
519,-1.0230991039591615
520,1.879062148796807
521,0.11483718044274258
522,0.5929843099352515
523,-0.08052674342749812
524,0.7708157737474647
525,0.3171935934793182
526,0.18851382884467702
527,0.7410422947853329
528,1.1527650854823477
529,1.3642385075443326
530,2.0691467327677966
531,0.26579912370522063
532,1.4683835860974015
