pix,flux
0,-3.3927319203529414
1,-2.385589838354388
2,-3.05994732181843
3,5.07543075306797
4,4.374631337261689
5,-2.602266393597705
6,-3.5723031951355093
7,-3.6073114308001797
8,-3.0976887146434895
9,-2.338649952877254
10,-2.6122767078383426
11,-2.1685522005838442
12,-0.04299087417714491
13,-3.0839177837734804
14,-1.9516092738095754
15,-3.867163833791381
16,-3.193555309135015
17,4.959823859703077
18,-4.179481140923145
19,-3.23795397655965
20,-5.169385348556669
21,5.837914136780892
22,4.741174394144437
23,-2.6950444931099184
24,-4.193810445580278
25,-3.7436227493415233
26,-3.4073144914319253
27,4.942552273354113
28,-1.4327901640041663
29,-4.104094950647311
30,3.9309209463587087
31,4.931077774653553
32,-3.6154360387015276
33,-2.8870209048551847
34,-2.69384852411116
35,-2.0606450765206046
36,-4.002354698790053
37,-3.413910728201522
38,-3.455411141836264
39,-2.98914224437781
40,-3.5978323020619323
41,-2.617179102669236
42,-1.5111313978311582
43,5.604421871305288
44,-2.818335175747735
45,-2.607193135392457
46,-2.8366284639923616
47,-3.6874544798577253
48,-4.357525499120878
49,-0.030864648993976104
50,-2.4935120286398056
51,-3.9801905173080154
52,-2.4485386504064124
53,-2.34364328906936
54,-1.8821879726300301
55,-2.1225524783016487
56,-2.9407388869014652
57,-3.508069815550427
58,-3.357599664390647
59,-2.0083019960034907
60,-1.2572853066429688
61,4.518364606824604
62,-3.40516728757643
63,-2.94998078050439
64,-2.6905274347378376
65,-3.2958335037309814
66,-2.3097231225570014
67,-2.506821829884432
68,-2.084757033848084
69,-3.231218488516909
70,-2.101593786720806
71,-3.6709740668816213
72,-2.8514529108629
73,-3.484171778609084
74,-3.177821971351401
75,-3.266498210884992
76,-3.2477620203040303
77,-4.9434311860778575
78,-2.067055630186928
79,-2.0664740847563197
80,-4.9507123566992135
81,-3.268303076987264
82,-1.2768929325344434
83,-2.6992156566729304
84,-0.25214266747411107
85,-3.2820031814834314
86,-3.7650786403655583
87,-2.2748559166090825
88,-2.8557177305797463
89,4.41232666219869
90,-3.0422404934295253
91,-2.6638522251721057
92,-4.0650927267771655
93,-1.7569298997194218
94,5.689785553734049
95,5.589608787222694
96,-1.682165743622235
97,-4.615108120280866
98,4.909327831284979
99,4.772008224976683
100,-2.1402086809825
101,-2.4049043201789404
102,5.872521317432544
103,-2.345846716262288
104,-1.6265707758127992
105,5.940259833379664
106,-2.1780933508385636
107,3.3797796001009384
108,5.591796379079324
109,-1.784746451720822
110,-2.5694259473773906
111,-4.351991915896899
112,-3.3475366872044763
113,-4.426858348293322
114,-1.9518464343928572
115,-2.8763439900343033
116,-5.158009253652013
117,4.284489696549704
118,-2.940544205515
119,6.971281594630186
120,-2.316728058606741
121,4.5188011912888815
122,4.386680927922364
123,-2.581107112370607
124,4.893245471691421
125,-3.7795070906440307
126,3.794944272425858
127,-2.8743245964071993
128,-3.396863576561986
129,-4.399227714416948
130,-3.4212584315581056
131,-1.2122877823431728
132,-2.506759633914494
133,-2.615240784362119
134,-2.735610789508412
135,-3.1409129907485336
136,-3.913014345959184
137,-1.7521190746672934
138,-2.162061774100874
139,-2.7405515696742153
140,-1.6772708855884502
141,-1.5762959521023978
142,-4.386254506741845
143,-2.788902149089737
144,-1.499785962743109
145,-3.0882444740012565
146,-1.843282702579488
147,-3.264683874650885
148,-2.3546497353946116
149,-3.4501377046607162
150,-2.5348405845333235
151,-1.757145299655998
152,-3.311954784214397
153,-0.7480148262477748
154,0.4110837509674524
155,-2.117546852970436
156,-3.508092905371399
157,-1.630189719975531
158,-2.8767865838748183
159,-1.2693804731815213
160,-1.7675808530919892
161,-2.827985324875666
162,-1.4663442184971052
163,-3.480605337703772
