pix,flux
0,0.5404044110411942
1,1.6244440936921927
2,0.9350966096871985
3,0.12867545047294696
4,-0.7546286668623605
5,0.7969516517663229
6,0.9142736533784389
7,0.25787341193483404
8,-1.1556153984155588
9,0.6121425171508799
10,1.0763943067293982
11,1.478159340215587
12,1.0827011954288401
13,0.21276120119602393
14,0.8579986205774763
15,-0.8280740540355445
16,-0.40472819728012666
17,-0.8545215499192077
18,-0.5689970609971049
19,0.9821580217141043
20,-0.2441659649033778
21,0.6210671641170659
22,1.0648917195663665
23,1.0110142036961531
24,-0.6732574853733307
25,-1.2913991725997978
26,0.7531554399353825
27,1.2734359976286613
28,0.1661761393209349
29,-0.5031234675937071
30,0.475996484832145
31,1.8131428890556873
32,1.1793768952362935
33,0.25898000328700166
34,0.09500727152642446
35,2.5997504465016656
36,0.26852994929182417
37,1.5946863078146942
38,0.4762486005695387
39,-0.4459244303698622
40,1.248118427453191
41,1.4058944838709961
42,2.053016739877987
43,-0.8360201572322821
44,-0.23799468003827787
45,1.4443688931973409
46,1.3236526618272642
47,1.8464659820299634
48,0.527107408161945
49,3.3912972095034637
50,1.0000021138773625
51,0.09530740749886976
52,3.0106011171286813
53,0.8693264212157475
54,1.0793015292265165
55,-0.21339289509031092
56,0.5129364770560728
57,-0.04400590758360109
58,-0.22608044546142894
59,0.496831782358146
60,2.0814622036736457
61,1.3145130699236065
62,-0.044179074193777645
63,-0.13017790642563634
64,1.172634238463416
65,-0.7443807951054097
66,0.20557501041973253
67,0.3370058921822355
68,0.6565592362200774
69,-0.3988706498716638
70,2.8519202577882248
71,0.7472435361305722
72,1.3700715704321855
73,0.5994853506298137
74,1.1557428778488088
75,2.533877733986548
76,3.066857359603532
77,3.885379699066404
78,2.591751509692455
79,1.5220861012482834
80,1.4878789169276425
81,0.9872356244980895
82,1.7431264769637216
83,-1.451787837494918
84,1.4206418940444847
85,0.6931640190117857
86,0.4232373773303115
87,0.5160875960104223
88,-1.0023777265096352
89,0.17991449647197139
90,0.4880362708417664
91,0.7821717723585405
92,0.5281494905146834
93,1.697568566386834
94,0.8722363971968077
95,-1.587863363264953
96,0.22918199765503935
97,0.44029712097147217
98,0.7792942280259264
99,1.1075691782857817
100,1.250609521817062
101,1.3645953773421071
102,0.1984164725256079
103,-0.35069502531607216
104,0.3075199002823664
105,0.08664792102332716
106,-0.04399413258837892
107,-0.2240202672051077
108,0.423132786258957
109,0.430813736115791
110,3.0845550521090295
111,1.0892992374323582
112,0.09737703663978521
113,0.6490906736396468
114,0.42425186980883106
115,1.5026024493370729
116,-0.11648430589783114
117,1.5612347634037331
118,1.453986586889812
119,2.4469893878760955
120,1.1104797427317101
121,-1.0876388457773767
122,-0.5875146432145661
