pix,flux
0,0.3276574868713266
1,-0.48842413952461233
2,1.7551467873160767
3,0.9420222405691107
4,-0.05561997826115365
5,-0.02270311980488694
6,0.9260159006936448
7,0.14504662933021398
8,1.053561244320189
9,0.3899700509481513
10,-1.1332502399445432
11,-0.18248103333138907
12,-0.7538870208250897
13,-0.16483221545216858
14,0.0013323921642908385
15,0.591886567509983
16,-0.32152287013047465
17,0.28195559633563677
18,0.6673627578631329
19,0.764185434300997
20,0.470961501694512
21,0.8972731275235035
22,0.296107135081821
23,1.2443521929524188
24,0.1213877489332448
25,-0.3388499584068472
26,-0.20552784582393843
27,-0.2042471394478631
28,0.391999877488947
29,0.942424363168345
30,0.34086132719914924
31,-0.417918080786065
32,0.8615458830578858
33,0.9984340076747029
34,0.7131332753277265
35,0.9758085672141751
36,2.47710094890536
37,-0.08592290697890523
38,0.37109356223239376
39,-1.1442996297239187
40,-0.4067379398754077
41,1.0477500304552314
42,1.599142455158692
43,-0.9980601863678308
44,0.13570475892674635
45,0.24547346411214885
46,1.9890754649514124
47,-0.2739956493705514
48,0.813371966650962
49,0.2431842095427639
50,0.589938267292907
51,0.35236530337923117
52,0.9885265570129699
53,0.0012991763002907304
54,0.5324033239454272
55,-0.28319471590450734
56,1.3332191321266718
57,1.1855793723966692
58,-0.03724547682238864
59,1.4551271805909083
60,0.6430784193285923
61,-0.024517968951411995
62,0.7359539387837806
63,-0.4976323681724543
64,-0.238186048469552
65,-1.1674475462148235
66,1.5324329525960227
67,1.9469368322248644
68,0.6861396972027106
69,1.2508174621984143
70,0.0743947722358961
71,-0.6086449718621018
72,0.5584841071990054
73,0.7163777106600769
74,0.0765483056666181
75,0.49042802690923276
76,-0.5691326444446047
77,0.21819817483406748
78,1.495981114521163
79,0.7113100476528493
80,0.5349202451727183
81,-0.04747568013330107
82,0.09282491493843416
83,1.2065840095603935
84,1.5070237188769022
85,1.691130294734236
86,0.12946292451246555
87,-0.8652899199714482
88,-0.017389366562290055
89,0.7941662387118806
90,-1.7511683128036708
91,0.5959764987416201
92,0.8391859174773557
93,0.14020804764936048
94,0.8158542471731216
95,-0.3345022808973389
96,0.4252786836772839
97,-1.3767306604046932
98,0.3533744794630941
99,-0.08479558041026325
100,-0.2660481951770338
101,-0.8899377914115845
102,-1.1551285258321333
103,-1.4196806811970009
104,-0.47665499995864447
105,0.39144375803219744
106,-0.917838847701418
107,-0.3199246789306955
108,0.17585886166316353
109,0.7838700498135637
110,1.5094571525079556
111,0.12528595728809852
112,0.033201813749687004
113,-0.03762776044750256
114,0.21341769803636346
115,0.5277202523835897
116,-1.5652003904451748
117,-0.44747824243349305
118,0.8553501387951564
119,-1.7039073355405072
120,-0.46368685231086654
121,0.08015463223149341
122,0.7160841608634241
123,-0.6165619311285284
124,0.04889574749013042
125,-0.11909207133502965
126,0.04517882904714675
127,-0.4479182081397833
128,0.3599147499444998
129,0.22104676506919768
130,0.6606634836518304
131,2.2280355276620627
132,0.0657623270098479
133,-0.46293583896012747
134,0.35813481062924013
135,0.04442696888914459
136,1.8520597975493862
137,0.20789980789109608
138,-0.7313781093159717
139,1.386219605934092
140,0.6245867651101731
141,0.10728909605166197
142,0.9671638038567211
143,0.945441921400586
144,-0.8568455320080363
145,-1.0592437964839236
146,0.3670789651188564
147,1.3847504859192357
148,-0.5469538448692647
149,0.43604489826828063
150,-0.18648671559489094
151,0.7459561272267706
152,0.500848502661947
153,-0.4132620699028312
154,0.49755953864814617
155,-1.365031564777213
156,1.287598233465599
157,-0.7814181311914671
158,1.7850040181638773
159,0.9064095380763395
160,0.08944036541577981
161,0.8678422571471971
162,0.581869988706769
163,-0.24429010280402708
164,1.0051282871634115
165,-0.5396719700441889
166,-0.24429414858744927
167,-0.09090155778785187
168,1.7457562621914118
169,-0.31188548951008294
170,-0.6543175344800612
171,1.5849975160505658
172,-0.9159094261869613
173,0.9311229905602595
174,1.0970925377413994
175,-0.1958870491178461
176,0.9529513150957628
177,0.2756931155144168
178,-0.2928016857260692
179,-0.545030252942818
180,0.4562744339949687
181,-0.02538474436726846
182,1.1485612230805833
183,1.66346079218072
184,-0.4446003646058376
185,1.2166801105003187
186,0.9020242390972601
187,0.4371246738635659
188,-0.5759683357503322
189,2.802734447235891
190,0.27572329589955463
191,0.3010736392021592
192,2.0081080479707234
193,-0.08334639777963802
194,-0.44080814314704186
195,-0.12733019500884116
196,0.07124789089290313
197,-0.5608360297158895
198,-0.20413602463617952
199,0.6652305525131499
200,0.48464799023385624
201,1.0812097638142661
202,-0.26810802743813905
203,0.5831606910560865
204,0.7648232854311213
205,0.7636683387281819
206,0.4964188671754751
207,0.6496163599373003
208,1.1803825991810337
209,-0.6444361753938669
210,1.788155479465595
211,0.6988164823350438
212,-0.2775452024799667
213,0.3004230998421426
214,0.011986409401286799
215,-0.32663772761506465
216,0.8857136739385996
217,0.31743088506251643
218,0.6483475543070311
219,-1.262701857198817
220,0.875002067965433
221,-1.1478979456067133
222,0.5250721634981638
223,1.1485776773732062
224,1.107083564299405
225,1.4308193100073272
226,-0.09803117189394593
227,-0.9473034716685627
228,2.3575793303267716
229,0.1316252813180603
230,-0.35697091107656787
231,0.3753727740217761
232,0.4182860503797875
233,1.8145207168188942
234,-0.7526565899845211
235,0.7956910485525892
236,-0.8872270609353298
237,0.21281400184798907
238,0.83505171427405
239,-0.5439431167469013
240,1.5884327859515215
241,0.2759838073575517
242,2.2027407937646317
243,-0.045195434066605415
244,0.3192482165984412
245,0.5564193697187755
246,1.637118267860799
247,0.6593490182827636
248,1.214320905823006
249,1.4427288395319977
250,1.1665759940454405
251,1.2925638209705086
252,0.20058229474488587
253,0.3038510315725131
254,2.1385939223682784
255,-0.918230037442807
256,-0.19788404342434637
257,0.22126539128044
258,1.1806743339167944
259,0.5222839260954041
260,-0.8307610104245655
261,0.8415761885082914
262,-0.4915925124306679
263,0.6100225699119043
264,-0.5368128201732131
265,-0.22609680951514588
