pix,flux
0,31.128324357338165
1,29.250058933635636
2,30.3899806842229
3,31.397982819631633
4,33.165494266131375
5,33.66663992221095
6,33.3748098935071
7,31.08733087738434
8,32.73603684880935
9,36.50202385137846
10,35.03325455159689
11,31.45914995524322
12,31.683606813115077
13,34.80312514626857
14,38.237689082248764
15,33.401992519839496
16,35.273260072328576
17,37.25674314335762
18,39.30089934115027
19,39.97382204644173
20,39.452518007518414
21,39.14541591567925
22,37.80443897428518
23,41.42580937158909
24,39.16338373657605
25,41.182702695629
26,38.39379378703307
27,39.56149949361942
28,38.581725139000596
29,44.23657013718819
30,43.83518914688534
31,43.19327588894929
32,50.68019496129145
33,42.81060892187916
34,42.72807340699943
35,45.283497392482346
36,44.685813523772815
37,43.49081295078221
38,45.41895774513582
39,46.20514493364082
40,48.15229796275376
41,43.679260122437135
42,54.564933992143466
43,49.475617940390016
44,47.425403696003634
45,46.94082975548663
46,52.07418903920263
47,51.416002308523474
48,49.722005370080865
49,50.03136222695519
50,50.47164565553784
51,53.67577789625526
52,55.55682688626722
53,47.9707551579009
54,50.585180377209795
55,50.096297034838074
56,58.30106654008308
57,50.27475496130858
58,54.127466906352936
59,54.032702459948155
60,55.841340196181605
61,56.3785173706884
62,57.53679415991634
63,60.667826203531675
64,58.99981233530582
65,60.18366733056569
66,60.607676890557606
67,63.567435257357275
68,66.76074425827373
69,65.61198411608682
70,68.81561674897773
71,73.5510832712065
72,67.8063621793079
73,68.78184922410131
74,72.27724472314786
75,72.68316745248761
76,75.77563605342915
77,70.55991316053019
78,74.21690431386334
79,78.70404886935772
80,78.08004702270708
81,78.15511863956664
82,74.32883742081926
83,80.73845032381831
84,84.71155958789183
85,80.52207175784827
86,80.8038318803911
87,85.32604451518166
88,80.05509631532998
89,83.82991621326998
90,84.03059859741224
91,81.88015712852665
92,85.50875160814107
93,88.60332345290277
94,88.71642032643533
95,86.8115499255304
96,90.05092902155005
97,96.40523080617888
98,95.80302056791135
99,87.72010164668008
100,95.31708241852371
101,92.25714224809248
102,94.35894366063205
103,97.75079767682169
104,101.23585757225898
105,96.52437776453692
106,102.87782610896339
107,94.84920470858133
108,99.81071393561753
109,103.3427317667765
110,103.31178222401164
111,103.3456006414354
112,102.1129905314887
113,105.19935546873207
114,104.87861449256835
115,104.08016326487443
116,107.49749741716491
117,104.1361307360448
118,107.60794788913581
119,110.48031902754629
120,110.83260090721876
121,110.8515439682648
122,111.96222488866738
123,111.13782401959072
124,119.81128053460777
125,118.58796049114622
126,126.47706349053468
127,121.56149022890145
128,123.0435979018345
129,122.47361475681143
130,126.3520711176646
131,125.84072294804261
132,128.42631083375997
133,125.9630459415551
134,133.82576518205954
135,137.8866159950719
136,132.72727048489384
137,130.22641621276645
138,131.75115219918197
139,138.09006116526695
140,149.7491210525599
141,149.57386366864017
142,142.27576798968227
143,140.808464751766
144,146.76262802832142
145,147.82157845992285
146,155.1662844738056
147,149.0420077856889
148,152.59789004945316
149,158.25368691133122
150,164.51483007970538
151,155.31408283407396
152,158.49447226516244
153,161.62872964944683
154,167.37509826764924
155,164.45436434572505
156,163.93084234919738
157,172.60804586036727
158,168.65854958749895
159,169.72482432096913
160,179.05040931094692
161,175.5990356065041
162,176.11944849152738
163,185.34090279236568
164,183.47689085377905
165,187.56703427446698
166,184.5850918815425
167,190.69341395879476
168,197.61136605296852
169,185.32529835032767
170,194.5526931847753
171,192.49857875830398
172,196.92592178827732
173,203.62123997814396
174,195.8528101243997
175,207.33719301478888
176,201.480825339535
177,214.63205577158647
178,206.84290699327286
179,211.50411369873535
180,215.2136916421744
181,222.1552723652236
182,218.59871930383477
183,214.51126671482191
184,222.47255892282172
185,225.86219653770382
186,228.9921571297234
187,235.1981176015244
188,224.33959419862464
189,237.0109417791845
190,233.73294497999464
191,240.8258691143328
192,238.688979470398
193,250.13075842013515
194,247.57297041656528
195,246.2844162223474
196,265.86357804386563
197,252.24965497222075
198,250.94166165122357
199,264.6509400148098
200,251.34704452409537
201,263.6522433442562
202,261.4999412446351
203,271.28771532191473
204,275.58407238412104
205,272.4299047851407
206,280.66566877532665
207,287.3682555903451
208,271.5749336257959
209,279.7607821192223
210,288.41779757296905
211,277.2010841419694
212,289.8648094568243
213,289.6243821221407
214,297.6641286215334
215,292.59277294263114
216,301.0383391852102
217,300.1893421891936
218,300.4322672330182
219,303.22980237436445
220,311.6837994976972
221,311.99339453395186
222,315.2591278883737
223,320.32352300891426
224,333.8623447714234
225,315.08250643152513
226,327.2960541650904
227,326.9874446409274
228,327.2101375342365
229,332.5515391330933
230,337.0973361392969
231,352.45477074734623
232,348.64124659703606
233,352.295327329986
234,352.79286420320364
235,344.75301473538644
236,353.89646929205077
237,359.4454511528144
238,365.2973681588858
239,365.43339084986644
240,357.30617490031034
